date,block_size,difficulty,hashrate,market_cap,mining_profitability,transaction,tweets,price
09-07-2020,880465,1.57842E+13,1.25E+20,1.72528E+11,0.0806,362554,24645,9362
10-07-2020,828111,1.57842E+13,1.28E+20,1.70207E+11,0.0762,345835,24965,9236
11-07-2020,749483,1.57842E+13,1.23E+20,1.71018E+11,0.0761,306615,22288,9279
12-07-2020,672474,1.57842E+13,1.15E+20,1.71261E+11,0.0785,282212,19664,9292
13-07-2020,772702,1.65704E+13,1.35E+20,1.71717E+11,0.0662,310080,25309,9316
14-07-2020,911747,1.73459E+13,1.17E+20,1.7055E+11,0.0761,359703,35940,9252
15-07-2020,893744,1.73459E+13,1.33E+20,1.70661E+11,0.0646,315926,54174,9258
16-07-2020,905989,1.73459E+13,1.18E+20,1.69027E+11,0.0723,345713,56131,9169
17-07-2020,910122,1.73459E+13,1.08E+20,1.69035E+11,0.0692,293789,24865,9169
18-07-2020,895947,1.73459E+13,1.06E+20,1.69623E+11,0.0774,310892,null,9201
19-07-2020,887342,1.73459E+13,1.13E+20,1.69579E+11,0.0706,276962,18893,9198
20-07-2020,883336,1.73459E+13,1.23E+20,1.70001E+11,0.072,309606,24912,9220
21-07-2020,880129,1.73459E+13,1.14E+20,1.72256E+11,0.0724,312746,27374,9342
22-07-2020,902166,1.73459E+13,1.14E+20,1.73271E+11,0.0861,364648,25069,9397
23-07-2020,900189,1.73459E+13,1.18E+20,1.76318E+11,0.0798,336109,27632,9561
24-07-2020,893581,1.73459E+13,1.26E+20,1.76386E+11,0.0861,369271,27407,9565
25-07-2020,865433,1.73459E+13,1.40E+20,1.77541E+11,0.0674,293741,27808,9627
26-07-2020,858342,1.73459E+13,1.29E+20,1.81413E+11,0.0811,298422,30432,9836
27-07-2020,894221,1.73092E+13,1.35E+20,1.92252E+11,0.0812,326620,51139,10423
28-07-2020,895513,1.68476E+13,1.22E+20,2.02681E+11,0.0983,354597,45495,10988
29-07-2020,894944,1.68476E+13,1.28E+20,2.04712E+11,0.0951,346373,33785,11098
30-07-2020,882785,1.68476E+13,1.18E+20,2.03642E+11,0.0961,327654,32625,11039
31-07-2020,880903,1.68476E+13,1.16E+20,2.06594E+11,0.109,356753,30055,11199
01-08-2020,873101,1.68476E+13,1.21E+20,2.13912E+11,0.0947,296568,39913,11595
02-08-2020,880469,1.68476E+13,1.17E+20,2.09252E+11,0.0958,287728,33109,11342
03-08-2020,864724,1.68476E+13,1.25E+20,2.07716E+11,0.103,333591,29874,11258
04-08-2020,894510,1.68476E+13,1.32E+20,2.07614E+11,0.0867,328887,29318,11252
05-08-2020,908988,1.68476E+13,1.17E+20,2.11489E+11,0.092,291685,38033,11461
06-08-2020,897522,1.68476E+13,1.19E+20,2.16953E+11,0.116,356456,38775,11757
07-08-2020,880062,1.68476E+13,1.31E+20,2.1626E+11,0.097,326347,37514,11719
08-08-2020,888983,1.68476E+13,1.23E+20,2.15603E+11,0.0918,283489,29019,11683
09-08-2020,808054,1.68476E+13,1.24E+20,2.15476E+11,0.0979,268246,25986,11675
10-08-2020,873045,1.68717E+13,1.20E+20,2.19538E+11,0.0978,308230,35606,11895
11-08-2020,877228,1.69478E+13,1.25E+20,2.14843E+11,0.104,349798,33567,11640
12-08-2020,898198,1.69478E+13,1.30E+20,2.11641E+11,0.0976,346248,35237,11466
13-08-2020,844873,1.69478E+13,1.34E+20,2.13265E+11,0.0884,325199,30485,11553
14-08-2020,867820,1.69478E+13,1.30E+20,2.17014E+11,0.104,365512,38124,11755
15-08-2020,861068,1.69478E+13,1.37E+20,2.19313E+11,0.0904,313604,39156,11879
16-08-2020,750867,1.69478E+13,1.34E+20,2.18864E+11,0.0895,284917,29007,11854
17-08-2020,863322,1.69478E+13,1.17E+20,2.22545E+11,0.0887,292819,40655,12053
18-08-2020,907079,1.69478E+13,1.10E+20,2.24718E+11,0.114,345896,38262,12170
19-08-2020,890407,1.69478E+13,1.15E+20,2.17956E+11,0.104,333741,36164,11803
20-08-2020,891515,1.69478E+13,1.24E+20,2.17916E+11,0.0989,333537,33256,11801
21-08-2020,874902,1.69478E+13,1.29E+20,2.17046E+11,0.101,314142,34177,11753
22-08-2020,892143,1.69478E+13,1.18E+20,2.13549E+11,0.0923,311563,27846,11563
23-08-2020,830841,1.69478E+13,1.26E+20,2.14757E+11,0.0962,288571,28557,11628
24-08-2020,821220,1.73409E+13,1.32E+20,2.16839E+11,0.0901,328984,32820,11740
25-08-2020,881769,1.7558E+13,1.25E+20,2.128E+11,0.0823,304281,36405,11521
26-08-2020,888127,1.7558E+13,1.22E+20,2.10757E+11,0.0934,324042,31857,11410
27-08-2020,898423,1.7558E+13,1.12E+20,2.09758E+11,0.0945,328028,32432,11355
28-08-2020,889340,1.7558E+13,1.29E+20,2.11423E+11,0.0999,352559,34517,11445
29-08-2020,870508,1.7558E+13,1.40E+20,2.12701E+11,0.0803,292637,26986,11513
30-08-2020,888843,1.7558E+13,1.15E+20,2.14563E+11,0.0866,268987,27893,11614
31-08-2020,825121,1.7558E+13,1.28E+20,2.15977E+11,0.0939,302770,29068,11689
01-09-2020,906880,1.7558E+13,1.25E+20,2.19352E+11,0.103,376354,35393,11872
02-09-2020,900233,1.7558E+13,1.35E+20,2.1411E+11,0.0884,317305,32608,11587
03-09-2020,899730,1.7558E+13,1.15E+20,2.04353E+11,0.0906,310793,37151,11059
04-09-2020,878502,1.7558E+13,1.20E+20,1.92064E+11,0.0863,298151,34973,10393
05-09-2020,896727,1.7558E+13,1.17E+20,1.89965E+11,0.0878,325382,28115,10279
06-09-2020,857719,1.7558E+13,1.30E+20,1.88597E+11,0.0789,262670,23088,10205
07-09-2020,836390,1.74453E+13,1.35E+20,1.87851E+11,0.0898,327487,30832,10164
08-09-2020,826554,1.7346E+13,1.47E+20,1.87721E+11,0.073,332513,28540,10156
09-09-2020,823343,1.7346E+13,1.39E+20,1.88346E+11,0.0748,314715,30051,10189
10-09-2020,878696,1.7346E+13,1.21E+20,1.91213E+11,0.0938,345823,29885,10344
11-09-2020,888771,1.7346E+13,1.31E+20,1.90578E+11,0.0751,308185,30008,10309
12-09-2020,721047,1.7346E+13,1.36E+20,1.91886E+11,0.0857,299982,27451,10379
13-09-2020,626162,1.7346E+13,1.51E+20,1.92348E+11,0.0732,254948,27955,10404
14-09-2020,780340,1.7346E+13,1.43E+20,1.94357E+11,0.0865,353844,29947,10512
15-09-2020,846470,1.7346E+13,1.38E+20,1.99286E+11,0.0822,332801,34641,10778
16-09-2020,886535,1.7346E+13,1.38E+20,2.01548E+11,0.0824,342454,35407,10900
17-09-2020,819078,1.7346E+13,1.44E+20,2.01553E+11,0.0898,348403,33417,10899
18-09-2020,771348,1.7346E+13,1.50E+20,2.02161E+11,0.0802,324992,31357,10931
19-09-2020,830432,1.7346E+13,1.33E+20,2.03783E+11,0.081,296208,29151,11019
20-09-2020,734765,1.91483E+13,1.37E+20,2.02111E+11,0.0734,258953,26571,10928
21-09-2020,794072,1.93147E+13,1.45E+20,1.97754E+11,0.0714,297460,32418,10692
22-09-2020,892435,1.93147E+13,1.29E+20,1.93755E+11,0.0713,312860,38132,10475
23-09-2020,902232,1.93147E+13,1.23E+20,1.93213E+11,0.0833,349796,47367,10445
24-09-2020,912138,1.93147E+13,1.43E+20,1.93254E+11,0.0688,316415,37643,10447
25-09-2020,874333,1.93147E+13,1.48E+20,1.97569E+11,0.0819,352901,38495,10679
26-09-2020,851999,1.93147E+13,1.46E+20,1.98396E+11,0.072,276012,25955,10724
27-09-2020,672981,1.93147E+13,1.49E+20,1.98439E+11,0.0713,259230,37113,10725
28-09-2020,833841,1.93147E+13,1.43E+20,2.01442E+11,0.0657,295347,34219,10887
29-09-2020,887832,1.93147E+13,1.30E+20,1.98656E+11,0.0799,347555,32020,10736
30-09-2020,890138,1.93147E+13,1.39E+20,1.98945E+11,0.0827,351261,33290,10751
01-10-2020,897836,1.93147E+13,1.33E+20,1.9922E+11,0.0711,304633,35755,10766
02-10-2020,891446,1.93147E+13,1.27E+20,1.94956E+11,0.0805,315307,32092,10535
03-10-2020,890195,1.93147E+13,1.45E+20,1.95357E+11,0.0739,310704,29374,10556
04-10-2020,775088,1.93007E+13,1.45E+20,1.96382E+11,0.0765,267861,31026,10611
05-10-2020,782458,1.92981E+13,1.42E+20,1.9823E+11,0.0732,294846,29324,10710
06-10-2020,897822,1.92981E+13,1.38E+20,1.9841E+11,0.072,317792,30843,10719
07-10-2020,896524,1.92981E+13,1.30E+20,1.9667E+11,0.0864,370403,34215,10625
08-10-2020,804278,1.92981E+13,1.55E+20,1.98757E+11,0.0771,330065,42037,10737
09-10-2020,893664,1.92981E+13,1.37E+20,2.03376E+11,0.0801,339201,41653,10986
10-10-2020,889449,1.92981E+13,1.38E+20,2.09855E+11,0.0795,298343,37385,11335
11-10-2020,726736,1.92981E+13,1.39E+20,2.10406E+11,0.0759,255956,33070,11364
12-10-2020,798676,1.92981E+13,1.39E+20,2.11971E+11,0.0827,314025,32811,11448
13-10-2020,902632,1.92981E+13,1.49E+20,2.12113E+11,0.0855,333049,33789,11455
14-10-2020,809980,1.92981E+13,1.57E+20,2.11259E+11,0.0731,314392,87570,11409
15-10-2020,866696,1.92981E+13,1.39E+20,2.11424E+11,0.0837,340842,63222,11417
16-10-2020,824367,1.92981E+13,1.48E+20,2.10561E+11,0.0791,324492,36596,11370
17-10-2020,689813,1.95297E+13,1.58E+20,2.10175E+11,0.0732,274912,29771,11348
18-10-2020,727313,1.99973E+13,1.41E+20,2.11757E+11,0.0637,231437,26901,11433
19-10-2020,877971,1.99973E+13,1.16E+20,2.14523E+11,0.083,303804,31375,11582
20-10-2020,841756,1.99973E+13,1.42E+20,2.19428E+11,0.0815,330419,37581,11847
21-10-2020,899159,1.99973E+13,1.31E+20,2.30547E+11,0.0884,311162,64870,12446
22-10-2020,903450,1.99973E+13,1.34E+20,2.39499E+11,0.0985,338950,43790,12929
23-10-2020,903493,1.99973E+13,1.26E+20,2.3964E+11,0.0987,323738,35777,12936
24-10-2020,885590,1.99973E+13,1.49E+20,2.41313E+11,0.0914,306622,32175,13026
25-10-2020,873666,1.99973E+13,1.31E+20,2.4193E+11,0.0792,242156,28445,13058
26-10-2020,884770,1.99973E+13,1.17E+20,2.42188E+11,0.0895,252384,36554,13072
27-10-2020,898418,1.99973E+13,9.79E+19,2.47531E+11,0.111,251839,44889,13360
28-10-2020,888910,1.99973E+13,1.01E+20,2.49277E+11,0.113,261240,36385,13454
29-10-2020,898690,1.99973E+13,1.08E+20,2.46799E+11,0.116,275962,36808,13319
30-10-2020,900122,1.99973E+13,1.10E+20,2.48943E+11,0.116,268253,32806,13435
31-10-2020,904920,1.99973E+13,1.03E+20,2.54569E+11,0.129,275683,49308,13738
01-11-2020,905359,1.99973E+13,1.23E+20,2.55191E+11,0.107,276155,40439,13771
02-11-2020,889497,1.99973E+13,1.14E+20,2.52043E+11,0.0957,224514,32602,13600
03-11-2020,894631,1.78653E+13,1.01E+20,2.52248E+11,0.157,331533,36459,13611
04-11-2020,867418,1.67878E+13,1.28E+20,2.5758E+11,0.13,320538,47315,13898
05-11-2020,886166,1.67878E+13,1.26E+20,2.72572E+11,0.137,318521,60368,14706
06-11-2020,890138,1.67878E+13,1.24E+20,2.88754E+11,0.15,340198,47823,15578
07-11-2020,878499,1.67878E+13,1.29E+20,2.84615E+11,0.125,270755,33705,15354
08-11-2020,874278,1.67878E+13,1.21E+20,2.8164E+11,0.12,242909,30699,15193
09-11-2020,867467,1.67878E+13,1.32E+20,2.85166E+11,0.151,326198,35977,15382
10-11-2020,825819,1.67878E+13,1.38E+20,2.84091E+11,0.119,303123,35104,15323
11-11-2020,876342,1.67878E+13,1.20E+20,2.88949E+11,0.133,322130,39657,15585
12-11-2020,833967,1.67878E+13,1.27E+20,2.95158E+11,0.138,324695,44220,15919
13-11-2020,849962,1.67878E+13,1.31E+20,3.02039E+11,0.121,299901,48337,16289
14-11-2020,821040,1.67878E+13,1.21E+20,2.97523E+11,0.125,273369,37293,16045
15-11-2020,782377,1.67878E+13,1.19E+20,2.96706E+11,0.132,252565,33836,16000
16-11-2020,818483,1.70406E+13,1.35E+20,3.03468E+11,0.131,311317,47177,16364
17-11-2020,879107,1.75968E+13,1.38E+20,3.16616E+11,0.133,347615,74813,17072
18-11-2020,871947,1.75968E+13,1.43E+20,3.31614E+11,0.144,361838,70679,17879
19-11-2020,888206,1.75968E+13,1.25E+20,3.30884E+11,0.136,310924,43267,17839
20-11-2020,873616,1.75968E+13,1.42E+20,3.39882E+11,0.146,347858,47903,18323
21-11-2020,763686,1.75968E+13,1.46E+20,3.46998E+11,0.141,311020,45874,18706
22-11-2020,620154,1.75968E+13,1.55E+20,3.41882E+11,0.133,270951,43581,18429
23-11-2020,803438,1.75968E+13,1.40E+20,3.42149E+11,0.129,297693,47594,18442
24-11-2020,898093,1.75968E+13,1.20E+20,3.49688E+11,0.147,333157,78971,18848
25-11-2020,895210,1.75968E+13,1.28E+20,3.53717E+11,0.159,361835,46379,19064
26-11-2020,890431,1.75968E+13,1.34E+20,3.23008E+11,0.135,323825,53237,17408
27-11-2020,894662,1.75968E+13,1.34E+20,3.1536E+11,0.133,322291,44777,16995
28-11-2020,882890,1.75968E+13,1.39E+20,3.21341E+11,0.127,293795,37071,17316
29-11-2020,731012,1.81585E+13,1.37E+20,3.33933E+11,0.128,263423,33292,17994
30-11-2020,891995,1.91572E+13,1.24E+20,3.50797E+11,0.119,256438,66042,18902
01-12-2020,906017,1.91572E+13,1.32E+20,3.5775E+11,0.16,377916,60008,19276
02-12-2020,902713,1.91572E+13,1.22E+20,3.51732E+11,0.147,326888,48309,18951
03-12-2020,886299,1.91572E+13,1.43E+20,3.57871E+11,0.152,346764,44375,19280
04-12-2020,881962,1.91572E+13,1.42E+20,3.55157E+11,0.136,318750,46085,19133
05-12-2020,884096,1.91572E+13,1.43E+20,3.52692E+11,0.129,282455,39802,19000
06-12-2020,852724,1.91572E+13,1.25E+20,3.55522E+11,0.137,258488,39953,19151
07-12-2020,789558,1.91572E+13,1.46E+20,3.56579E+11,0.132,300756,45372,19207
08-12-2020,871672,1.91572E+13,1.37E+20,3.5192E+11,0.134,330826,46222,18955
09-12-2020,887075,1.91572E+13,1.30E+20,3.39266E+11,0.133,320940,42250,18273
10-12-2020,896062,1.91572E+13,1.24E+20,3.40043E+11,0.131,313519,37279,18314
11-12-2020,889584,1.91572E+13,1.37E+20,3.33259E+11,0.123,304597,35891,17948
12-12-2020,889491,1.91572E+13,1.26E+20,3.4301E+11,0.128,295278,38898,18472
13-12-2020,773797,1.91447E+13,1.38E+20,3.55015E+11,0.14,276004,39491,19117
14-12-2020,803565,1.86702E+13,1.41E+20,3.55952E+11,0.131,314205,38737,19167
15-12-2020,884225,1.86702E+13,1.32E+20,3.59418E+11,0.138,320300,43739,19353
16-12-2020,885813,1.86702E+13,1.34E+20,3.7251E+11,0.145,315074,127155,20057
17-12-2020,887968,1.86702E+13,1.20E+20,4.19736E+11,0.182,309352,120169,22598
18-12-2020,899310,1.86702E+13,1.36E+20,4.24886E+11,0.198,375392,67616,22874
19-12-2020,901252,1.86702E+13,1.46E+20,4.33567E+11,0.177,343378,56872,23341
20-12-2020,874789,1.86702E+13,1.50E+20,4.3829E+11,0.16,281892,62679,23594
21-12-2020,873350,1.86702E+13,1.32E+20,4.32055E+11,0.174,269698,61296,23257
22-12-2020,897709,1.86702E+13,1.32E+20,4.28868E+11,0.18,324020,45927,23084
23-12-2020,898959,1.86702E+13,1.35E+20,4.37771E+11,0.193,338309,43942,23562
24-12-2020,908161,1.86702E+13,1.36E+20,4.33049E+11,0.153,269433,42618,23307
25-12-2020,893671,1.86702E+13,1.24E+20,4.46182E+11,0.193,303757,49739,24013
26-12-2020,870103,1.86702E+13,1.25E+20,4.6923E+11,0.186,273817,72172,25252
27-12-2020,896948,1.86702E+13,1.37E+20,5.02876E+11,0.202,308857,88788,27061
28-12-2020,891069,1.86E+13,1.45E+20,5.01356E+11,0.205,308823,59779,26978
29-12-2020,906078,1.85996E+13,1.34E+20,4.95804E+11,0.209,336159,56236,26678
30-12-2020,881822,1.85996E+13,1.61E+20,5.22787E+11,0.206,338086,80886,28128
31-12-2020,897794,1.85996E+13,1.50E+20,5.36723E+11,0.222,344752,68822,28876
01-01-2021,862928,1.85996E+13,1.50E+20,5.43883E+11,0.191,257931,55480,29260
02-01-2021,866347,1.85996E+13,1.37E+20,5.70729E+11,0.23,296960,145059,30703
03-01-2021,885239,1.85996E+13,1.42E+20,6.21948E+11,0.253,358958,141596,33457
04-01-2021,891879,1.85996E+13,1.57E+20,5.92274E+11,0.241,373561,82412,31858
05-01-2021,892167,1.85996E+13,1.50E+20,5.99506E+11,0.235,353934,68133,32246
06-01-2021,900392,1.85996E+13,1.57E+20,6.48035E+11,0.274,397207,86631,34854
07-01-2021,884662,1.85996E+13,1.58E+20,7.07107E+11,0.281,401576,125036,38029
08-01-2021,900016,1.85996E+13,1.44E+20,7.3987E+11,0.293,358378,113560,39789
09-01-2021,873049,1.93652E+13,1.41E+20,7.51119E+11,0.28,321250,84725,40392
10-01-2021,904148,2.06074E+13,1.53E+20,7.38824E+11,0.281,331706,74964,39729
11-01-2021,885838,2.06074E+13,1.61E+20,6.38184E+11,0.234,333804,109316,34315
12-01-2021,881057,2.06074E+13,1.59E+20,6.48351E+11,0.239,336479,83880,34860
13-01-2021,909883,2.06074E+13,1.52E+20,6.44525E+11,0.248,319015,91811,34653
14-01-2021,881406,2.06074E+13,1.57E+20,7.16032E+11,0.26,338662,106170,38495
15-01-2021,884600,2.06074E+13,1.49E+20,6.97479E+11,0.28,343847,70388,37496
16-01-2021,891606,2.06074E+13,1.62E+20,6.8574E+11,0.229,308314,62189,36863
17-01-2021,879911,2.06074E+13,1.32E+20,6.63671E+11,0.243,271741,59161,35675
18-01-2021,884254,2.06074E+13,1.53E+20,6.70595E+11,0.234,313671,69189,36046
19-01-2021,878644,2.06074E+13,1.49E+20,6.85923E+11,0.254,324934,70173,36868
20-01-2021,896405,2.06074E+13,1.49E+20,6.5446E+11,0.23,314668,61204,35175
21-01-2021,883624,2.06074E+13,1.30E+20,6.13453E+11,0.235,290625,79347,32969
22-01-2021,894616,2.06074E+13,1.50E+20,5.92637E+11,0.211,323727,79570,31849
23-01-2021,884614,2.07363E+13,1.42E+20,6.01912E+11,0.24,308120,52802,32346
24-01-2021,895871,2.08235E+13,1.62E+20,5.99973E+11,0.184,253832,50983,32240
25-01-2021,871356,2.08235E+13,1.43E+20,6.2076E+11,0.227,308962,63766,33356
26-01-2021,878139,2.08235E+13,1.61E+20,5.96514E+11,0.216,336774,55828,32051
27-01-2021,902598,2.08235E+13,1.47E+20,5.80192E+11,0.206,323411,60652,31173
28-01-2021,892949,2.08235E+13,1.54E+20,5.91078E+11,0.205,325001,84933,31756
29-01-2021,885182,2.08235E+13,1.54E+20,6.52079E+11,0.253,340884,200783,35032
30-01-2021,897668,2.08235E+13,1.56E+20,6.33987E+11,0.215,312177,93578,34058
31-01-2021,885259,2.08235E+13,1.40E+20,6.22729E+11,0.239,290609,68163,33452
01-02-2021,883019,2.08235E+13,1.40E+20,6.27399E+11,0.21,277460,91439,33701
02-02-2021,888860,2.08235E+13,1.39E+20,6.45815E+11,0.275,367682,80624,34689
03-02-2021,897618,2.08235E+13,1.64E+20,6.80502E+11,0.238,344275,87809,36550
04-02-2021,894317,2.08235E+13,1.56E+20,6.98791E+11,0.282,367628,76348,37530
05-02-2021,889176,2.08235E+13,1.73E+20,7.00268E+11,0.261,360372,97415,37607
06-02-2021,894488,2.13845E+13,1.70E+20,7.4119E+11,0.26,333727,107331,39803
07-02-2021,849970,2.14344E+13,1.70E+20,7.20773E+11,0.242,286208,77886,38705
08-02-2021,852911,2.14344E+13,1.74E+20,7.62064E+11,0.269,335061,212923,40920
09-02-2021,905196,2.14344E+13,1.59E+20,8.69424E+11,0.321,359994,159207,46682
10-02-2021,901470,2.14344E+13,1.60E+20,8.52406E+11,0.304,340615,124292,45766
11-02-2021,897509,2.14344E+13,1.39E+20,8.6127E+11,0.33,304610,115390,46240
12-02-2021,897930,2.14344E+13,1.48E+20,8.86455E+11,0.35,343164,122503,47590
13-02-2021,891829,2.14344E+13,1.57E+20,8.80503E+11,0.338,336467,93740,47268
14-02-2021,890478,2.14344E+13,1.70E+20,9.04811E+11,0.293,295280,99797,48570
15-02-2021,873226,2.14344E+13,1.54E+20,8.91498E+11,0.334,311170,101777,47853
16-02-2021,899261,2.14344E+13,1.37E+20,9.10001E+11,0.312,296267,147792,48845
17-02-2021,901205,2.14344E+13,1.41E+20,9.48281E+11,0.363,317528,147890,50897
18-02-2021,886938,2.14344E+13,1.57E+20,9.67025E+11,0.332,316815,116096,51901
19-02-2021,888791,2.14552E+13,1.51E+20,9.88642E+11,0.391,341433,150898,53058
20-02-2021,882088,2.17241E+13,1.63E+20,1.04859E+12,0.366,320329,118093,56272
21-02-2021,849622,2.17241E+13,1.56E+20,1.06261E+12,0.363,271504,111638,57022
22-02-2021,876642,2.17241E+13,1.51E+20,1.01992E+12,0.35,285250,110348,54729
23-02-2021,888244,2.17241E+13,1.34E+20,9.12836E+11,0.357,287757,131691,48981
24-02-2021,886572,2.17241E+13,1.59E+20,9.2796E+11,0.371,357933,103733,49790
25-02-2021,880952,2.17241E+13,1.75E+20,9.31776E+11,0.323,325960,82520,49992
26-02-2021,890723,2.17241E+13,1.52E+20,8.69486E+11,0.312,306277,81742,46648
27-02-2021,892535,2.17241E+13,1.70E+20,8.78454E+11,0.301,320627,66315,47126
28-02-2021,876713,2.17241E+13,1.48E+20,8.35531E+11,0.274,254185,73439,44822
01-03-2021,882333,2.17241E+13,1.39E+20,8.87035E+11,0.319,280355,89756,47582
02-03-2021,895085,2.17241E+13,1.52E+20,9.06623E+11,0.329,338007,103342,48631
03-03-2021,898009,2.17241E+13,1.66E+20,9.39772E+11,0.328,333250,94227,50406
04-03-2021,892023,2.17241E+13,1.49E+20,9.21372E+11,0.304,289503,81460,49417
05-03-2021,881397,2.17241E+13,1.50E+20,8.89568E+11,0.332,317631,70950,47709
06-03-2021,880871,2.14737E+13,1.61E+20,9.06061E+11,0.311,287811,40281,48591
07-03-2021,875061,2.14483E+13,1.52E+20,9.35996E+11,0.324,260593,68935,50194
08-03-2021,852833,2.14483E+13,1.65E+20,9.46935E+11,0.325,291800,81828,50778
09-03-2021,875432,2.14483E+13,1.59E+20,1.00648E+12,0.332,299542,85849,53969
10-03-2021,898425,2.14483E+13,1.54E+20,1.0324E+12,0.375,344539,81908,55356
11-03-2021,893181,2.14483E+13,1.47E+20,1.04938E+12,0.358,291113,95858,56264
12-03-2021,884413,2.14483E+13,1.56E+20,1.06018E+12,0.383,320594,104787,56840
13-03-2021,853246,2.14483E+13,1.55E+20,1.09626E+12,0.384,276929,154790,58772
14-03-2021,892850,2.14483E+13,1.63E+20,1.12809E+12,0.397,307893,102059,60475
15-03-2021,870500,2.14483E+13,1.61E+20,1.07366E+12,0.37,292083,116563,57111
16-03-2021,881428,2.14483E+13,1.60E+20,1.03255E+12,0.361,319344,99951,55340
17-03-2021,900627,2.14483E+13,1.54E+20,1.04715E+12,0.349,295983,106258,56137
18-03-2021,884838,2.14483E+13,1.50E+20,1.09119E+12,0.425,331566,106755,58477
19-03-2021,890748,2.15244E+13,1.61E+20,1.08736E+12,0.377,316032,106380,58278
20-03-2021,869455,2.18656E+13,1.67E+20,1.09674E+12,0.369,286794,92396,58776
21-03-2021,846739,2.18656E+13,1.66E+20,1.06936E+12,0.358,234780,80437,57303
22-03-2021,870478,2.18656E+13,1.71E+20,1.05998E+12,0.341,297259,103950,56801
23-03-2021,872661,2.18656E+13,1.72E+20,1.02081E+12,0.345,314073,94277,54699
24-03-2021,880506,2.18656E+13,1.72E+20,1.02915E+12,0.331,304941,130216,55143
25-03-2021,892913,2.18656E+13,1.65E+20,9.7292E+11,0.332,318408,137938,52127
26-03-2021,872522,2.18656E+13,1.53E+20,9.93128E+11,0.325,293474,137602,53208
27-03-2021,899006,2.18656E+13,1.67E+20,1.02991E+12,0.35,288100,106231,55175
28-03-2021,876628,2.18656E+13,1.73E+20,1.04228E+12,0.339,248446,86361,55835
29-03-2021,877636,2.18656E+13,1.66E+20,1.0624E+12,0.352,303154,104638,56910
30-03-2021,885075,2.18656E+13,1.61E+20,1.08931E+12,0.365,320944,111290,58349
31-03-2021,883290,2.18656E+13,1.64E+20,1.09593E+12,0.389,332592,108145,58700
01-04-2021,886005,2.18656E+13,1.73E+20,1.09912E+12,0.338,311794,69301,58868
02-04-2021,884061,2.30648E+13,1.62E+20,1.1066E+12,0.353,305648,30540,59266
03-04-2021,884107,2.31374E+13,1.56E+20,1.10043E+12,0.341,281586,75450,58933
04-04-2021,874973,2.31374E+13,1.66E+20,1.07755E+12,0.341,245861,87528,57705
05-04-2021,862111,2.31374E+13,1.71E+20,1.08471E+12,0.363,288890,44761,58085
06-04-2021,884008,2.31374E+13,1.68E+20,1.09175E+12,0.351,309421,32289,58460
07-04-2021,888534,2.31374E+13,1.72E+20,1.06411E+12,0.359,321162,86985,56977
08-04-2021,883754,2.31374E+13,1.80E+20,1.06788E+12,0.296,278400,104094,57176
09-04-2021,888748,2.31374E+13,1.52E+20,1.08724E+12,0.407,324568,102638,58209
10-04-2021,881319,2.31374E+13,1.86E+20,1.11825E+12,0.344,298929,110849,59866
11-04-2021,863582,2.31374E+13,1.71E+20,1.11695E+12,0.34,253304,94714,59794
12-04-2021,883178,2.31374E+13,1.70E+20,1.12287E+12,0.35,291225,132176,60108
13-04-2021,876351,2.31374E+13,1.67E+20,1.16106E+12,0.368,310071,171108,62149
14-04-2021,902130,2.31374E+13,1.52E+20,1.18519E+12,0.409,297359,161204,63438
15-04-2021,892547,2.32176E+13,1.82E+20,1.17519E+12,0.426,359268,110223,62899
16-04-2021,879567,2.3582E+13,1.67E+20,1.1534E+12,0.289,219601,113640,61731
17-04-2021,879676,2.3582E+13,1.22E+20,1.14547E+12,0.369,194489,100583,61305
18-04-2021,900314,2.3582E+13,1.28E+20,1.04794E+12,0.434,274611,178464,56083
19-04-2021,855365,2.3582E+13,1.14E+20,1.05367E+12,0.408,208316,122950,56387
20-04-2021,877935,2.3582E+13,1.37E+20,1.03747E+12,0.448,279849,112302,55518
21-04-2021,895948,2.3582E+13,1.32E+20,1.03628E+12,0.372,225920,96848,55452
22-04-2021,887672,2.3582E+13,1.43E+20,1.00567E+12,0.449,274467,108961,53812
23-04-2021,893218,2.3582E+13,1.64E+20,9.32438E+11,0.339,295596,132963,49891
24-04-2021,880543,2.3582E+13,1.63E+20,9.35961E+11,0.331,290545,86049,50077
25-04-2021,884132,2.3582E+13,1.71E+20,9.28156E+11,0.289,240900,81258,49657
26-04-2021,893442,2.3582E+13,1.58E+20,9.90676E+11,0.295,240573,110552,53000
27-04-2021,883378,2.3582E+13,1.53E+20,1.0203E+12,0.375,297967,102971,54583
28-04-2021,884986,2.3582E+13,1.68E+20,1.02414E+12,0.334,276984,97333,54785
29-04-2021,876992,2.3582E+13,1.48E+20,1.00746E+12,0.331,259343,96503,53891
30-04-2021,868778,2.3582E+13,1.61E+20,1.0331E+12,0.361,289244,92350,55260
01-05-2021,882992,2.30045E+13,1.57E+20,1.08039E+12,0.357,262852,99595,57787
02-05-2021,826395,2.06088E+13,1.68E+20,1.06314E+12,0.42,235029,78756,56860
03-05-2021,836599,2.06088E+13,1.81E+20,1.08288E+12,0.389,286830,89710,57912
04-05-2021,886171,2.06088E+13,1.88E+20,1.03424E+12,0.362,300643,87287,55308
05-05-2021,873874,2.06088E+13,1.73E+20,1.04484E+12,0.348,309617,93866,55872
