time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1665064800,294.48,292.01,293.75,10320.33,3023438.91,294.38,direct,
1665068400,294.71,293.58,294.38,3724.52,1095095.73,293.78,direct,
1665072000,294.08,293.11,293.78,3809.58,1118585.86,293.87,direct,
1665075600,294.96,293.01,293.87,4151.99,1220073.77,293.52,direct,
1665079200,293.52,292.46,293.52,2433.83,712870.71,292.91,direct,
1665082800,293.33,292.59,292.91,2588.11,758403.84,292.98,direct,
1665086400,293.23,288.11,292.98,17224.52,4986145.09,288.38,direct,
1665090000,288.46,278.57,288.38,72756.34,20617773.93,279.5,direct,
1665093600,286.55,279.09,279.5,44364.47,12567273.34,284.18,direct,
1665097200,287.48,282.46,284.18,32988.12,9393430.26,287.12,direct,
1665100800,287.12,285.11,287.12,13527.16,3869737.62,285.86,direct,
1665104400,286,283.64,285.86,8373.58,2384623.24,284.3,direct,
1665108000,286.41,284.02,284.3,4511.32,1287667.17,286.08,direct,
1665111600,286.09,284.09,286.08,3300.06,940784.12,284.26,direct,
1665115200,285.02,283.46,284.26,4063.01,1155426.57,283.49,direct,
1665118800,284.68,282.33,283.49,7004.89,1986103.31,284.16,direct,
1665122400,284.95,283.12,284.16,9406.25,2669217.87,283.82,direct,
1665126000,286.07,283.75,283.82,9418.86,2685759.57,284.77,direct,
1665129600,286.11,284.55,284.77,7575.71,2161942.79,285.09,direct,
1665133200,285.46,284.3,285.09,7268.94,2070137,284.6,direct,
1665136800,284.81,283.35,284.6,5355.41,1521734.03,284.2,direct,
1665140400,284.81,283.94,284.2,5329.3,1515697.95,284.29,direct,
1665144000,285.06,279.36,284.29,35802.69,10117860.28,281.55,direct,
1665147600,283.33,281.04,281.55,13092.43,3693788.92,281.97,direct,
1665151200,284.26,281.94,281.97,23975.73,6801449.78,283.72,direct,
1665154800,283.89,282.43,283.72,5682.72,1608564.78,282.79,direct,
1665158400,283.01,280.41,282.79,6971.31,1963528.58,281.37,direct,
1665162000,282.46,281.22,281.37,2885.94,813999.94,282.08,direct,
1665165600,282.98,280.97,282.08,4416.23,1247360.28,282.95,direct,
1665169200,283.16,282.61,282.95,3462.56,979566.56,282.9,direct,
1665172800,283.76,282.22,282.9,2231.5,631966.01,283.54,direct,
